date,information_link,category,headlines,story_card_image,description,image_video_links
"November 04, 2022",https://www.indiatoday.in/visualstories/lifestyle/tabus-love-for-black-12541-04-11-2022,Lifestyle,Tabu’s Love For Black,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,By Tiasa Bhowal - Tabu’s Love For Black,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12541/assets/2.jpeg?time=1667540634
"November 04, 2022",https://www.indiatoday.in/visualstories/lifestyle/tabus-love-for-black-12541-04-11-2022,Lifestyle,Tabu’s Love For Black,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Tabu is celebrating her 52nd birthday today. Time and again,
the actress has become the point of discussion for not just her acting skills
but her simplistic approach to fashion has won the internet’s approval.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12541/assets/4.jpeg?time=1667540635
"November 04, 2022",https://www.indiatoday.in/visualstories/lifestyle/tabus-love-for-black-12541-04-11-2022,Lifestyle,Tabu’s Love For Black,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"If you take a closer look at her Instagram account, you will
notice that Tabu has a thing for black outfits. Be it a little black dress or a
saree, the actress has never failed to impress the fashion police.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12541/assets/5.jpeg?time=1667540635
"November 04, 2022",https://www.indiatoday.in/visualstories/lifestyle/tabus-love-for-black-12541-04-11-2022,Lifestyle,Tabu’s Love For Black,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Here, we take a look at the actress’ stunning outfits in
black on her birthday.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12541/assets/6.jpeg?time=1667540635
"November 04, 2022",https://www.indiatoday.in/visualstories/lifestyle/tabus-love-for-black-12541-04-11-2022,Lifestyle,Tabu’s Love For Black,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Black is a classic colour for a reason. Tabu looks stylish
in an oversized palazzo and polka dot top.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12541/assets/7.jpeg?time=1667540635
"November 04, 2022",https://www.indiatoday.in/visualstories/lifestyle/tabus-love-for-black-12541-04-11-2022,Lifestyle,Tabu’s Love For Black,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Here, she kept it simple in a black dress which had pop of colour
in the skirt.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12541/assets/8.jpeg?time=1667540635
"November 04, 2022",https://www.indiatoday.in/visualstories/lifestyle/tabus-love-for-black-12541-04-11-2022,Lifestyle,Tabu’s Love For Black,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Tabu looks absolutely divine in this one shoulder dual tone dress.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12541/assets/9.jpeg?time=1667540635
"November 04, 2022",https://www.indiatoday.in/visualstories/lifestyle/tabus-love-for-black-12541-04-11-2022,Lifestyle,Tabu’s Love For Black,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Which is your favourite look?,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12541/assets/10.jpeg?time=1667540633
"November 03, 2022",https://www.indiatoday.in/visualstories/technology/elon-musk-to-fire-3800-twitter-workers-on-november-4-report-12523-03-11-2022,Technology,Elon Musk to fire 50% of Twitter workers,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"By Ankita Garg - Elon Musk
to fire half of Twitter workforce this week",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12523/assets/2.jpeg?time=1667476100
"November 03, 2022",https://www.indiatoday.in/visualstories/technology/elon-musk-to-fire-3800-twitter-workers-on-november-4-report-12523-03-11-2022,Technology,Elon Musk to fire 50% of Twitter workers,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Elon Musk has already fired a board of directors and some top executives. He will now reportedly cut half of Twitter's workforce.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12523/assets/4.jpeg?time=1667476100
"November 03, 2022",https://www.indiatoday.in/visualstories/technology/elon-musk-to-fire-3800-twitter-workers-on-november-4-report-12523-03-11-2022,Technology,Elon Musk to fire 50% of Twitter workers,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Reports claim that around 3,800 Twitter employees will be laid off.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12523/assets/5.png?time=1667476101
"November 03, 2022",https://www.indiatoday.in/visualstories/technology/elon-musk-to-fire-3800-twitter-workers-on-november-4-report-12523-03-11-2022,Technology,Elon Musk to fire 50% of Twitter workers,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,It is being said that Elon Musk could announce layoffs on November 4 or later this week.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12523/assets/4.jpeg?time=1667476100
"November 03, 2022",https://www.indiatoday.in/visualstories/technology/elon-musk-to-fire-3800-twitter-workers-on-november-4-report-12523-03-11-2022,Technology,Elon Musk to fire 50% of Twitter workers,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Musk will reportedly give 60 days of severance pay to affected employees.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12523/assets/6.png?time=1667476101
"November 03, 2022",https://www.indiatoday.in/visualstories/technology/elon-musk-to-fire-3800-twitter-workers-on-november-4-report-12523-03-11-2022,Technology,Elon Musk to fire 50% of Twitter workers,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,He is also reportedly planning to end work from home policy for employees at Twitter.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12523/assets/7.jpeg?time=1667476101
"November 03, 2022",https://www.indiatoday.in/visualstories/technology/elon-musk-to-fire-3800-twitter-workers-on-november-4-report-12523-03-11-2022,Technology,Elon Musk to fire 50% of Twitter workers,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Elon Musk has also revealed that it will take a few weeks to re-consider the revival of banned accounts.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12523/assets/8.jpeg?time=1667476101
"November 03, 2022",https://www.indiatoday.in/visualstories/technology/elon-musk-to-fire-3800-twitter-workers-on-november-4-report-12523-03-11-2022,Technology,Elon Musk to fire 50% of Twitter workers,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"He has also increased the price of Twitter Blue subscription to $8 per month, which is around Rs 600 in India.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12523/assets/9.jpeg?time=1667476101
"November 03, 2022",https://www.indiatoday.in/visualstories/technology/elon-musk-to-fire-3800-twitter-workers-on-november-4-report-12523-03-11-2022,Technology,Elon Musk to fire 50% of Twitter workers,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"People will have to buy the subscription to regain the blue checkmark, which is for verified users.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12523/assets/10.png?time=1667476100
"November 03, 2022",https://www.indiatoday.in/visualstories/technology/elon-musk-to-fire-3800-twitter-workers-on-november-4-report-12523-03-11-2022,Technology,Elon Musk to fire 50% of Twitter workers,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"People will have to buy the subscription to regain the blue checkmark, which is for verified users.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12523/assets/5.png?time=1667476101
"November 03, 2022",https://www.indiatoday.in/visualstories/technology/elon-musk-to-fire-3800-twitter-workers-on-november-4-report-12523-03-11-2022,Technology,Elon Musk to fire 50% of Twitter workers,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,The employees have been asked to work extra hours without any discussions about perks or job security.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12523/assets/4.jpeg?time=1667476100
"November 03, 2022",https://www.indiatoday.in/visualstories/technology/elon-musk-to-fire-3800-twitter-workers-on-november-4-report-12523-03-11-2022,Technology,Elon Musk to fire 50% of Twitter workers,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12523/assets/2.jpeg?time=1667476100
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-iftikhars-106m-six-tops-charts-12530-03-11-2022,Sports,T20 WC: Iftikhar's 106m six tops charts,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,By Akshay Ramesh - T20 WC: Iftikhar tops battle of big sixes,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12530/assets/2.jpeg?time=1667483771
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-iftikhars-106m-six-tops-charts-12530-03-11-2022,Sports,T20 WC: Iftikhar's 106m six tops charts,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,It's been raining sixes despite the big boundary sizes in Australia at T20 World Cup 2022,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12530/assets/4.jpeg?time=1667483772
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-iftikhars-106m-six-tops-charts-12530-03-11-2022,Sports,T20 WC: Iftikhar's 106m six tops charts,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Iftikhar Ahmad of Pakistan hit the biggest six of the tournament on November 3,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12530/assets/5.jpeg?time=1667483772
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-iftikhars-106m-six-tops-charts-12530-03-11-2022,Sports,T20 WC: Iftikhar's 106m six tops charts,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Iftikhar hit a 106m six against South Africa in Sydney during his match-winning fifty,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12530/assets/6.jpeg?time=1667483772
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-iftikhars-106m-six-tops-charts-12530-03-11-2022,Sports,T20 WC: Iftikhar's 106m six tops charts,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,David Miller held the record until Thursday with a 104m six against India in Perth,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12530/assets/7.jpeg?time=1667483772
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-iftikhars-106m-six-tops-charts-12530-03-11-2022,Sports,T20 WC: Iftikhar's 106m six tops charts,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Australia captain Aaron Finch has the 3rd longest six in T20 World Cup 2022 when he hit a huge one vs New Zealand,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12530/assets/8.jpeg?time=1667483772
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-iftikhars-106m-six-tops-charts-12530-03-11-2022,Sports,T20 WC: Iftikhar's 106m six tops charts,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Mitchell Marsh is at the joint 3rd spot with a 102m six against Ireland,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12530/assets/9.jpeg?time=1667483772
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-iftikhars-106m-six-tops-charts-12530-03-11-2022,Sports,T20 WC: Iftikhar's 106m six tops charts,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Marcus Stoinis hit a 101m monster during his onslaught against Sri Lanka. He completes the top 5,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12530/assets/10.jpeg?time=1667483771
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-iftikhars-106m-six-tops-charts-12530-03-11-2022,Sports,T20 WC: Iftikhar's 106m six tops charts,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Iftikhar has proved naysayers wrong with his consistency and power-hitting in T20 World Cup 2022,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12530/assets/11.jpeg?time=1667483771
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-iftikhars-106m-six-tops-charts-12530-03-11-2022,Sports,T20 WC: Iftikhar's 106m six tops charts,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"When Babar and Rizwan have failed, Iftikhar has stepped up with 2 fifties, one each against India and South Africa",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12530/assets/12.jpeg?time=1667483771
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-iftikhars-106m-six-tops-charts-12530-03-11-2022,Sports,T20 WC: Iftikhar's 106m six tops charts,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Your Page!,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12530/assets/2.jpeg?time=1667483771
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/t20-wc-iftikhars-106m-six-tops-charts-12530-03-11-2022,Sports,T20 WC: Iftikhar's 106m six tops charts,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Iftikhar hit a 106m six against South Africa in Sydney during his match-winning fifty,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12530/assets/2.jpeg?time=1667483771
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/benfica-outscore-messi-neymar-mbappe-12521-03-11-2022,Sports,"Benfica outscore Messi, Neymar, Mbappe",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"By Kingshuk Kusari - Benfica outscore Messi, Neymar, Mbappe",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12521/assets/2.jpeg?time=1667474664
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/benfica-outscore-messi-neymar-mbappe-12521-03-11-2022,Sports,"Benfica outscore Messi, Neymar, Mbappe",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,PSG were given a rude shock after their final group stage game,
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/benfica-outscore-messi-neymar-mbappe-12521-03-11-2022,Sports,"Benfica outscore Messi, Neymar, Mbappe",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Despite their 2-1 win against Juventus and not losing a single game in the competition so far, PSG finished second in their group",
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/benfica-outscore-messi-neymar-mbappe-12521-03-11-2022,Sports,"Benfica outscore Messi, Neymar, Mbappe",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"In 6 matches so far, PSG have scored 16 goals, courtesy, Lionel Messi, Neymar and Kylian Mbappe",
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/benfica-outscore-messi-neymar-mbappe-12521-03-11-2022,Sports,"Benfica outscore Messi, Neymar, Mbappe",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"However, that was not enough for them to top the table, as Benfica outscored the mighty PSG",
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/benfica-outscore-messi-neymar-mbappe-12521-03-11-2022,Sports,"Benfica outscore Messi, Neymar, Mbappe",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Well, sort off...",
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/benfica-outscore-messi-neymar-mbappe-12521-03-11-2022,Sports,"Benfica outscore Messi, Neymar, Mbappe",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Benfica's routing of Maccabi Haifi (6-1) meant that they went to the top of the table in most away goals scored,
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/benfica-outscore-messi-neymar-mbappe-12521-03-11-2022,Sports,"Benfica outscore Messi, Neymar, Mbappe",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"This made PSG's life very tough for the next round, as they have to face one of the stronger teams in the competition",
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/benfica-outscore-messi-neymar-mbappe-12521-03-11-2022,Sports,"Benfica outscore Messi, Neymar, Mbappe",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"PSG might be up against Manchester City, Bayern Munich or Real Madrid for that matter",
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/benfica-outscore-messi-neymar-mbappe-12521-03-11-2022,Sports,"Benfica outscore Messi, Neymar, Mbappe",https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"But one can back the trio of Messi, Neymar and Mbappe to outscore their opponents on the next day",
"November 03, 2022",https://www.indiatoday.in/visualstories/entertainment/urvashi-dholakia-by-the-pool-12529-03-11-2022,Entertainment,Urvashi Dholakia By The Pool,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,By Shweta Keshri - URVASHI DHOLAKIA PLAYS IT COOL BY THE POOL,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12529/assets/2.jpeg?time=1667483771
"November 03, 2022",https://www.indiatoday.in/visualstories/entertainment/urvashi-dholakia-by-the-pool-12529-03-11-2022,Entertainment,Urvashi Dholakia By The Pool,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Urvashi Dholakia, the OG Komolika, is one of the hottest TV actresses.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12529/assets/4.jpeg?time=1667483772
"November 03, 2022",https://www.indiatoday.in/visualstories/entertainment/urvashi-dholakia-by-the-pool-12529-03-11-2022,Entertainment,Urvashi Dholakia By The Pool,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,The 43-year-old shared pictures in a teal bikini and spoke about 'embracing womanhood'.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12529/assets/5.jpeg?time=1667483772
"November 03, 2022",https://www.indiatoday.in/visualstories/entertainment/urvashi-dholakia-by-the-pool-12529-03-11-2022,Entertainment,Urvashi Dholakia By The Pool,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Urvashi chilling in the pool is a sight to behold!,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12529/assets/6.jpeg?time=1667483772
"November 03, 2022",https://www.indiatoday.in/visualstories/entertainment/urvashi-dholakia-by-the-pool-12529-03-11-2022,Entertainment,Urvashi Dholakia By The Pool,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Urvashi's pool pics with Sumona Chakravarti and Tarana Raja are vacay goals.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12529/assets/7.jpeg?time=1667483772
"November 03, 2022",https://www.indiatoday.in/visualstories/entertainment/urvashi-dholakia-by-the-pool-12529-03-11-2022,Entertainment,Urvashi Dholakia By The Pool,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,A quick candid by the pool is a must!,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12529/assets/8.jpeg?time=1667483772
"November 03, 2022",https://www.indiatoday.in/visualstories/entertainment/urvashi-dholakia-by-the-pool-12529-03-11-2022,Entertainment,Urvashi Dholakia By The Pool,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Isn't she a stunner?,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12529/assets/9.jpeg?time=1667483772
"November 03, 2022",https://www.indiatoday.in/visualstories/entertainment/urvashi-dholakia-by-the-pool-12529-03-11-2022,Entertainment,Urvashi Dholakia By The Pool,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,She often sets the Internet on fire with her sizzling bikini photos.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12529/assets/10.jpeg?time=1667483770
"November 03, 2022",https://www.indiatoday.in/visualstories/entertainment/urvashi-dholakia-by-the-pool-12529-03-11-2022,Entertainment,Urvashi Dholakia By The Pool,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Relax and unwind by the water with a refreshing drink, just like Urvashi.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12529/assets/11.jpeg?time=1667483771
"November 03, 2022",https://www.indiatoday.in/visualstories/entertainment/urvashi-dholakia-by-the-pool-12529-03-11-2022,Entertainment,Urvashi Dholakia By The Pool,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,These photos prove Urvashi is a total water baby!,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12529/assets/12.jpeg?time=1667483771
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/shadabs-stunning-all-round-show-vs-sa-12520-03-11-2022,Sports,Shadab's stunning all-round show vs SA,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,By SAURABH KUMAR - SHADAB'S STUNNING ALL-ROUND SHOW VS SA,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12520/assets/2.jpeg?time=1667474420
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/shadabs-stunning-all-round-show-vs-sa-12520-03-11-2022,Sports,Shadab's stunning all-round show vs SA,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Shadab Khan came up with a strong all-round performance during Pakistan's must-win Super 12 match against South Africa in Sydney,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12520/assets/4.jpeg?time=1667474420
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/shadabs-stunning-all-round-show-vs-sa-12520-03-11-2022,Sports,Shadab's stunning all-round show vs SA,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Shadab Khan, first, led Pakistan's strong batting display with a scintillating 22-ball 52, propelling them to 185 for nine",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12520/assets/5.jpeg?time=1667474420
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/shadabs-stunning-all-round-show-vs-sa-12520-03-11-2022,Sports,Shadab's stunning all-round show vs SA,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Shadab Khan hit the second-fastest half-century by a Pakistan batter in the history of the T20 World Cup,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12520/assets/6.jpeg?time=1667474420
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/shadabs-stunning-all-round-show-vs-sa-12520-03-11-2022,Sports,Shadab's stunning all-round show vs SA,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Shadab reached his fifty off 20 balls against Temba Bavuma's South Africa in the Super 12 match,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12520/assets/7.jpeg?time=1667474420
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/shadabs-stunning-all-round-show-vs-sa-12520-03-11-2022,Sports,Shadab's stunning all-round show vs SA,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Shadab came to bat at No.7 after Pakistan elected to bat first in their must-win encounter against South Africa,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12520/assets/8.jpeg?time=1667474420
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/shadabs-stunning-all-round-show-vs-sa-12520-03-11-2022,Sports,Shadab's stunning all-round show vs SA,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Shadab forged an 82-run stand with Iftikhar Ahmed for the sixth wicket off 35 balls to bring Pakistan back into the match,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12520/assets/9.jpeg?time=1667474421
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/shadabs-stunning-all-round-show-vs-sa-12520-03-11-2022,Sports,Shadab's stunning all-round show vs SA,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Shadab then turned things around in the 8th over of South Africa's innings with two wickets of the two set batters,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12520/assets/10.jpeg?time=1667474419
"November 03, 2022",https://www.indiatoday.in/visualstories/sports/shadabs-stunning-all-round-show-vs-sa-12520-03-11-2022,Sports,Shadab's stunning all-round show vs SA,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Shadab Khan picked up the crucial wickets of Temba Bavuma and Aiden Markram in the same over to rock SA's chase in Sydney,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12520/assets/11.jpeg?time=1667474419
"November 03, 2022",https://www.indiatoday.in/visualstories/wellness/anushka-sharmas-diy-hair-mask-recipe-12525-03-11-2022,Wellness,Anushka Sharma's DIY Hair Mask Recipe,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,By Raya Ghosh - Malaika Arora's Yoga Class Is In Session - Malaika Arora's Yoga Class Is In Session - Anushka Sharma's DIY Hair Mask Recipe,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12525/assets/2.jpeg?time=1667480897
"November 03, 2022",https://www.indiatoday.in/visualstories/wellness/anushka-sharmas-diy-hair-mask-recipe-12525-03-11-2022,Wellness,Anushka Sharma's DIY Hair Mask Recipe,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Anushka Sharma has beautiful and luscious hair. Don't you agree?,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12525/assets/4.webp?time=1667480898
"November 03, 2022",https://www.indiatoday.in/visualstories/wellness/anushka-sharmas-diy-hair-mask-recipe-12525-03-11-2022,Wellness,Anushka Sharma's DIY Hair Mask Recipe,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,We know the secret behind Anushka's soft tresses -- it's bananas!,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12525/assets/6.mp4?time=1667480898
"November 03, 2022",https://www.indiatoday.in/visualstories/wellness/anushka-sharmas-diy-hair-mask-recipe-12525-03-11-2022,Wellness,Anushka Sharma's DIY Hair Mask Recipe,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,"Bananas contain moisturising properties that are rich in vitamins, minerals, zinc, and manganese.",https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12525/assets/7.jpeg?time=1667480898
"November 03, 2022",https://www.indiatoday.in/visualstories/wellness/anushka-sharmas-diy-hair-mask-recipe-12525-03-11-2022,Wellness,Anushka Sharma's DIY Hair Mask Recipe,https://akm-img-a-in.tosshub.com/sites/visualstory/indiatoday/img/0.png?size=230:307,Anushka swears by this kitchen ingredient for her healthy hair. Here's a DIY recipe.,https://akm-img-a-in.tosshub.com/sites/visualstory/stories/2022_11/story_12525/assets/8.jpeg?time=1667480898
